,temp_air,ghi,dni,dhi,lwr_u,wind_speed,rh,sp,svp_kPa,delta_kPa_C,avp_kPa,svpdeficit_kPa,net_sw_rad_MJ_m2,out_lw_rad_MJ_m2,net_radiation_MJ_m2,ET_mm,PV_AC_kW
2022-08-12 15:00:00-04:00,9.47,329.35,456.5,88.55,303.5,0.62,70.35,97449.0,1.1850258973851442,0.07974713202973749,0.8330137074286872,0.352012189956457,1.126377,0.27718873215058265,0.8491882678494174,0.1875092243900277,0.3015399595027747
2022-08-12 16:00:00-04:00,9.87,228.6,500.48,32.65,287.3,0.21,65.5,97439.0,1.2173062948610973,0.08165453439208124,0.7965771810098183,0.420729113851279,0.781812,0.282472222085032,0.499339777914968,0.11472374908346673,0.20691787090299704
2022-08-12 17:00:00-04:00,9.86,79.35,284.91,16.95,260.3,0.21,63.5,97477.0,1.2164899562512799,0.08160637911438047,0.7716669184357755,0.44482303781550436,0.271377,0.28501860833425274,-0.013641608334252764,0.0009207867759939582,0.04951052178789561
2022-08-12 18:00:00-04:00,9.29,0.35,0.0,0.35,244.3,0.69,66.35,97420.0,1.1707470590373388,0.07890129082712637,0.7760458481937208,0.394701210843618,0.001197,0.28227660685690287,-0.28107960685690286,-0.047214888050192076,-0.00033
2022-08-12 19:00:00-04:00,8.15,0.0,0.0,0.0,239.5,0.83,70.75,97458.0,1.0837777741001573,0.07372013494676147,0.7661198318941436,0.31765794220601373,0.0,0.2787634852684944,-0.2787634852684944,-0.04404885154378804,-0.00033
2022-08-12 20:00:00-04:00,7.34,0.0,0.0,0.0,231.4,1.1,71.55,97487.0,1.0254902277003786,0.07021801433720241,0.7331002965380383,0.29238993116234024,0.0,0.278951430122969,-0.278951430122969,-0.03874739407694611,-0.00033
2022-08-12 21:00:00-04:00,5.76,0.0,0.0,0.0,228.35,1.31,74.75,97525.0,0.919685242681335,0.06379463908231756,0.6868973618717799,0.23278788080955515,0.0,0.2774782590830579,-0.2774782590830579,-0.03501254674114724,-0.00033
2022-08-12 22:00:00-04:00,3.33,0.0,0.0,0.0,225.8,1.52,79.4,97563.0,0.7756981514188748,0.05489909287118648,0.6154468402946781,0.16025131112419666,0.0,0.2753565214822574,-0.2753565214822574,-0.03166351820802026,-0.00033
2022-08-12 23:00:00-04:00,0.63,0.0,0.0,0.0,224.25,1.86,85.65,97582.0,0.6393792147600763,0.04628412510315332,0.547318967540267,0.09206024721980932,0.0,0.2719602022435348,-0.2719602022435348,-0.02828896325785081,-0.00033
2022-08-13 00:00:00-04:00,-0.88,0.0,0.0,0.0,226.15,1.93,88.95,97553.0,0.5727717891898538,0.04199379729278326,0.5092480403154813,0.06352374887437251,0.0,0.27013909179035395,-0.27013909179035395,-0.027546769251593807,-0.00033
2022-08-13 01:00:00-04:00,-1.63,0.0,0.0,0.0,220.75,2.0,88.15,97487.0,0.5420306041678601,0.03999329244184655,0.477555276038093,0.06447532812976708,0.0,0.2706915207597382,-0.2706915207597382,-0.0258772065799233,-0.00033
2022-08-13 02:00:00-04:00,-2.05,0.0,0.0,0.0,220.2,2.07,86.4,97401.0,0.525461267123427,0.03890929829408972,0.45372158092788545,0.07173968619554155,0.0,0.2717255960206116,-0.2717255960206116,-0.02418776374951725,-0.00033
2022-08-13 03:00:00-04:00,-2.47,0.0,0.0,0.0,218.65,2.07,84.5,97315.0,0.5093418710564674,0.037850722796830806,0.43008298419333174,0.0792588868631357,0.0,0.2727826628195662,-0.2727826628195662,-0.02289213539899869,-0.00033
2022-08-13 04:00:00-04:00,-2.68,0.0,0.0,0.0,223.65,2.07,82.35,97277.0,0.5014475889766674,0.037330812352071696,0.412591885523776,0.0888557034528914,0.0,0.27400446262434835,-0.27400446262434835,-0.021727735733654625,-0.00033
2022-08-13 05:00:00-04:00,-2.87,0.0,0.0,0.0,232.55,2.14,79.1,97248.0,0.4943987024351199,0.03686573536270476,0.39066033743972084,0.10373836499539907,0.0,0.2758828471986262,-0.2758828471986262,-0.019601695317805205,-0.00033
2022-08-13 06:00:00-04:00,-3.12,0.0,0.0,0.0,238.5,2.14,77.3,97182.0,0.4852576071715492,0.036261411316202884,0.374665286630239,0.11059232054131019,0.0,0.27683453497549837,-0.27683453497549837,-0.018584962605373217,-0.00033
2022-08-13 07:00:00-04:00,-3.2,0.0,0.0,0.0,238.1,2.14,76.35,97153.0,0.48236424217094187,0.03606984138982142,0.3678302281919755,0.1145340139789664,0.0,0.2773606103576831,-0.2773606103576831,-0.01810147328866247,-0.00033
2022-08-13 08:00:00-04:00,-2.85,135.9,947.82,34.35,247.75,2.14,77.5,97124.0,0.4951365350263103,0.0369144543297351,0.3832921383768136,0.11184439664949669,0.46477799999999997,0.27687066245355807,0.1879073375464419,0.032303672152675114,0.10927329709077108
2022-08-13 09:00:00-04:00,1.33,316.5,853.36,63.75,247.0,1.79,80.35,97163.0,0.6725144557509195,0.04839756319159209,0.5399403123821912,0.1325741433687283,1.08243,0.27556482455543857,0.8068651754445615,0.12275540217741084,0.3049728144445639
2022-08-13 10:00:00-04:00,7.69,510.45,994.79,57.45,252.95,1.31,74.4,97153.0,1.0503284775854718,0.07171341090691155,0.7808717629255714,0.2694567146599004,1.7457389999999997,0.27545018178719866,1.470288818212801,0.28684482873965955,0.4893558325313723
2022-08-13 11:00:00-04:00,12.64,643.5,1014.95,61.05,241.8,0.83,43.6,97134.0,1.462862460646596,0.09596302254302658,0.6365891218507176,0.8262733387958785,2.20077,0.3117841459527398,1.8889858540472602,0.44929493244380886,0.5910890307449157
2022-08-13 12:00:00-04:00,14.96,700.5,986.96,65.3,238.5,0.55,32.55,97029.0,1.7009595332833891,0.10953909611045158,0.5522396802312811,1.1487198530521079,2.3957100000000002,0.33283601797160817,2.062873982028392,0.525020979896248,0.6276553179825631
2022-08-13 13:00:00-04:00,16.33,686.1,942.64,64.15,242.35,0.28,30.4,96924.0,1.8569687498404233,0.11829742895832097,0.563078371367231,1.293890378473192,2.346462,0.3377481230512982,2.0087138769487014,0.5295046792610216,0.610296208864038
2022-08-13 14:00:00-04:00,17.0,603.4,878.22,57.7,245.85,0.34,30.3,96810.0,1.9377293518704448,0.12279264420686307,0.5857086559272371,1.3520206959432077,2.0636279999999996,0.3378514344113539,1.7257765655886457,0.463303095378302,0.5409447045729444
2022-08-13 15:00:00-04:00,17.28,461.4,780.04,47.25,248.9,0.55,28.85,96753.0,1.9723810980526817,0.12471371654601224,0.5675826786416555,1.4047984194110263,1.577988,0.3415905057696971,1.2363974942303029,0.34162022203729403,0.4190505032317139
2022-08-13 16:00:00-04:00,16.74,277.9,616.87,34.45,249.5,0.9,33.45,96724.0,1.9060313808232114,0.12103132631304972,0.636212966317827,1.2698184145053846,0.9504179999999998,0.3301024489633609,0.6203155510366389,0.188209333396726,0.24791605887064067
2022-08-13 17:00:00-04:00,15.9,88.3,319.87,17.35,249.5,0.69,39.55,96762.0,1.8067051290327525,0.11548666201805233,0.7133209273148938,1.0933842017178588,0.301986,0.31690111546405436,-0.014915115464054385,0.020647644625671095,0.05550350529504404
2022-08-13 18:00:00-04:00,15.21,0.45,0.0,0.45,245.45,0.55,35.75,96724.0,1.7285395448016492,0.11109489680241255,0.616607371959869,1.1119321728417801,0.001539,0.3256464915293738,-0.3241074915293738,-0.059197321910038514,-0.00033
2022-08-13 19:00:00-04:00,13.94,0.0,0.0,0.0,238.9,0.76,38.75,96762.0,1.592391081041822,0.10338180751334211,0.6157462900462858,0.9766447909955362,0.0,0.320057139705358,-0.320057139705358,-0.04938150212512528,-0.00033
2022-08-13 20:00:00-04:00,11.0,0.0,0.0,0.0,236.95,1.45,45.75,96781.0,1.312714139105828,0.0872546695224779,0.5993770983702549,0.713337040735573,0.0,0.30911536671710643,-0.30911536671710643,-0.02578372033982153,-0.00033
2022-08-13 21:00:00-04:00,5.69,0.0,0.0,0.0,235.85,2.0,61.15,96791.0,0.915228976360282,0.0635221097093162,0.5588024914157949,0.35642648494448714,0.0,0.2912804997501712,-0.2912804997501712,-0.01864788180086436,-0.00033
2022-08-13 22:00:00-04:00,2.41,0.0,0.0,0.0,235.8,2.28,70.25,96791.0,0.7266165950540372,0.05182090135176748,0.5098051920019946,0.2168114030520426,0.0,0.28336271967959786,-0.28336271967959786,-0.01821339753198599,-0.00033
2022-08-13 23:00:00-04:00,1.25,0.0,0.0,0.0,235.05,2.34,70.2,96791.0,0.668652323050749,0.048151904619754424,0.4687634533166818,0.19988886973406716,0.0,0.2833923683462,-0.2833923683462,-0.016783942782187828,-0.00033
2022-08-14 00:00:00-04:00,0.68,0.0,0.0,0.0,234.45,2.34,69.1,96772.0,0.6416972230735914,0.046432406576040156,0.4427685759873563,0.19892864708623514,0.0,0.28414927957657127,-0.28414927957657127,-0.01580172922712156,-0.00033
2022-08-14 01:00:00-04:00,0.47,0.0,0.0,0.0,240.05,2.34,67.7,96762.0,0.6320112441229905,0.04581235774076246,0.42720392362438936,0.20480732049860112,0.0,0.2851749838569789,-0.2851749838569789,-0.01489681019774095,-0.00033
2022-08-14 02:00:00-04:00,0.73,0.0,0.0,0.0,254.9,2.34,65.9,96724.0,0.6440226559753575,0.046581096395161094,0.4237055019042444,0.22031715407111307,0.0,0.2866923548726548,-0.2866923548726548,-0.014063343774013803,-0.00033
2022-08-14 03:00:00-04:00,1.46,0.0,0.0,0.0,277.85,2.14,62.75,96657.0,0.6788324687354117,0.04879905592948874,0.42519155411372084,0.25364091462169086,0.0,0.28957360873814664,-0.28957360873814664,-0.015193321774434592,-0.00033
2022-08-14 04:00:00-04:00,1.91,0.0,0.0,0.0,279.2,2.14,62.7,96600.0,0.7011093681123676,0.0502110221077927,0.43881150816761294,0.26229785994475463,0.0,0.28977530863707596,-0.28977530863707596,-0.015450791727558805,-0.00033
2022-08-14 05:00:00-04:00,2.11,0.0,0.0,0.0,280.75,2.07,64.25,96610.0,0.7112157505471245,0.05084974117444122,0.4561984165973517,0.2550173339497728,0.0,0.28848005600229837,-0.28848005600229837,-0.017294695416067804,-0.00033
2022-08-14 06:00:00-04:00,2.64,0.0,0.0,0.0,293.45,2.0,64.35,96591.0,0.7386225832633807,0.0525762040210904,0.4745404482281905,0.2640821350351902,0.0,0.2884777393172297,-0.2884777393172297,-0.018625180958093634,-0.00033
2022-08-14 07:00:00-04:00,2.6,0.0,0.0,0.0,286.55,2.0,66.7,96629.0,0.7365220890446981,0.05244417216540608,0.4905438248418319,0.24597826420286617,0.0,0.2864014684929057,-0.2864014684929057,-0.019786818517038465,-0.00033
2022-08-14 08:00:00-04:00,2.95,63.25,0.0,63.25,290.4,2.0,70.35,96657.0,0.7550815561544069,0.053609162622108374,0.5305535181878966,0.22452803796651022,0.21631499999999998,0.2831932087737805,-0.06687820877378053,0.009504155967596404,0.03009847796529265
2022-08-14 09:00:00-04:00,4.77,158.75,66.62,138.75,295.4,1.86,74.35,96686.0,0.8584047142006221,0.06003190259848694,0.637650308232621,0.2207544059680011,0.542925,0.2787365064949044,0.2641884935050956,0.058822142263407554,0.11959553054338756
2022-08-14 10:00:00-04:00,8.37,275.05,98.58,229.75,290.75,1.45,75.8,96696.0,1.100104107200848,0.07469671252367016,0.8333416322444877,0.2667624749563603,0.940671,0.27286834298581764,0.6678026570141824,0.1401403946672213,0.22250215392859105
2022-08-14 11:00:00-04:00,12.65,314.55,75.77,270.75,296.95,0.76,61.0,96762.0,1.463822407346829,0.09601831108861987,0.8921195108399504,0.5717028965068784,1.075761,0.2837839391166095,0.7919770608833905,0.19525009068013388,0.24697857208985247
2022-08-14 12:00:00-04:00,14.31,382.75,81.91,329.7,301.75,0.34,45.15,96791.0,1.6310494891563723,0.10558039857217713,0.7352734298984395,0.8957760592579328,1.309005,0.30746510685723555,1.0015398931427644,0.25660750380583675,0.3006066301029329
2022-08-14 13:00:00-04:00,14.96,372.5,53.79,336.8,306.6,0.9,41.05,96800.0,1.7009595332833891,0.10953909611045158,0.697018234852179,1.0039412984312102,1.27395,0.31471793603072035,0.9592320639692795,0.2569144630074323,0.28721703681498534
2022-08-14 14:00:00-04:00,14.8,270.7,39.67,245.9,310.05,1.24,44.6,96829.0,1.6835115280330897,0.10855313174773554,0.7497027166462131,0.9338088113868765,0.9257939999999999,0.30791599228909067,0.6178780077109092,0.17872375987047806,0.20266743672278142
2022-08-14 15:00:00-04:00,14.08,179.15,10.48,173.55,309.85,1.24,49.6,96858.0,1.6069229842912522,0.10420908266891146,0.7959898358383667,0.8109331484528856,0.6126929999999999,0.29971327732546543,0.3129797226745345,0.10348584200724882,0.12409009685476885
2022-08-14 16:00:00-04:00,13.25,96.35,0.0,96.35,311.2,1.03,56.0,96896.0,1.5224410988664454,0.09938564012741623,0.8516526516450071,0.6707884472214383,0.32951699999999995,0.29035204338473525,0.0391649566152647,0.032604136216756945,0.05453781836955006
2022-08-14 17:00:00-04:00,12.44,27.15,0.0,27.15,312.15,0.97,61.85,96924.0,1.4437792491244752,0.09486293009745109,0.8921799276310983,0.5515993214933769,0.09285299999999999,0.28294512218544493,-0.19009212218544494,-0.02291904336795144,-0.00033
2022-08-14 18:00:00-04:00,11.65,0.25,0.0,0.25,307.55,0.62,67.0,96953.0,1.370520555231493,0.09062191730011834,0.9175530129238831,0.4529675423076098,0.000855,0.27731411648452137,-0.27645911648452137,-0.0512130161404574,-0.00033
2022-08-14 19:00:00-04:00,11.69,0.0,0.0,0.0,311.2,0.21,61.95,97029.0,1.3741497976122083,0.09083269960767738,0.850473711627525,0.5236760859846833,0.0,0.28420124744918446,-0.28420124744918446,-0.061992305417037284,-0.00033
2022-08-14 20:00:00-04:00,11.53,0.0,0.0,0.0,311.2,0.48,61.35,97105.0,1.3596833012691176,0.08999206942513135,0.8333365101295144,0.5263467911396033,0.0,0.28532150215723595,-0.28532150215723595,-0.054733609499905966,-0.00033
2022-08-14 21:00:00-04:00,11.26,0.0,0.0,0.0,314.35,0.76,59.95,97124.0,1.3355743362688723,0.08858853889342165,0.7998102412482575,0.5357640950206148,0.0,0.2877201771944289,-0.2877201771944289,-0.04733512536625395,-0.00033
2022-08-14 22:00:00-04:00,9.95,0.0,0.0,0.0,313.5,1.1,63.25,97134.0,1.2238543651141256,0.08204065040194719,0.7732789490398492,0.4505754160742764,0.0,0.28521231004041553,-0.28521231004041553,-0.038966931129078175,-0.00033
2022-08-14 23:00:00-04:00,8.03,0.0,0.0,0.0,316.05,1.38,70.85,97153.0,1.074962706391726,0.07319207067635868,0.7609598072906524,0.3140028991010736,0.0,0.2788173633490108,-0.2788173633490108,-0.03471977147189776,-0.00033
2022-08-15 00:00:00-04:00,6.83,0.0,0.0,0.0,313.35,1.45,75.45,97124.0,0.9902234196801182,0.06808678778160349,0.7465720720088268,0.24365134767129137,0.0,0.27554995699654145,-0.27554995699654145,-0.03450706539966608,-0.00033
2022-08-15 01:00:00-04:00,6.03,0.0,0.0,0.0,307.55,1.45,78.0,97163.0,0.9370533620187511,0.06485522420297132,0.7304065466358793,0.20664681538287177,0.0,0.27405346772095457,-0.27405346772095457,-0.03479235367452071,-0.00033
2022-08-15 02:00:00-04:00,5.48,0.0,0.0,0.0,297.9,1.45,78.5,97163.0,0.9019741561485732,0.06271049573935733,0.7075660143500679,0.1944081417985053,0.0,0.27422816922236604,-0.27422816922236604,-0.03445745914694315,-0.00033
2022-08-15 03:00:00-04:00,4.74,0.0,0.0,0.0,303.3,1.59,80.2,97201.0,0.8566053472753811,0.05992091640460781,0.6865527041388728,0.17005264313650825,0.0,0.27347911804854014,-0.27347911804854014,-0.03282332139428265,-0.00033
2022-08-15 04:00:00-04:00,4.43,0.0,0.0,0.0,298.1,1.52,80.55,97191.0,0.8382057501637095,0.058784318241614224,0.6747384025628027,0.16346734760090675,0.0,0.2734799014198096,-0.2734799014198096,-0.0334165830705704,-0.00033
2022-08-15 05:00:00-04:00,4.15,0.0,0.0,0.0,296.55,1.52,80.55,97182.0,0.8218873043518284,0.05777365006406156,0.6615946666626347,0.16029263768919377,0.0,0.27374131040473404,-0.27374131040473404,-0.03312543255547853,-0.00033
2022-08-15 06:00:00-04:00,4.1,0.0,0.0,0.0,304.45,1.59,79.3,97229.0,0.8190029759651499,0.05759475064857759,0.6490064872726804,0.16999648869246953,0.0,0.27486084429736,-0.27486084429736,-0.03177495615192824,-0.00033
2022-08-15 07:00:00-04:00,4.08,0.0,0.0,0.0,303.5,1.59,79.85,97239.0,0.8178517473091151,0.05752332401436433,0.6526038877769486,0.16524785953216659,0.0,0.27440408860719656,-0.27440408860719656,-0.03198859668729691,-0.00033
2022-08-15 08:00:00-04:00,4.29,75.8,107.49,63.45,301.75,1.59,81.35,97258.0,0.8300111525288069,0.058277105654115036,0.6747957880454802,0.15521536448332662,0.25923599999999997,0.27292295607063854,-0.013686956070638578,0.008499098377125196,0.042926611437218376
2022-08-15 09:00:00-04:00,6.14,164.35,85.28,138.4,297.9,1.31,81.4,97258.0,0.9442117142969051,0.06529162228355312,0.7681696876617747,0.17604202663513036,0.5620769999999999,0.27068105519948565,0.2913959448005143,0.061002030608657734,0.12480300963287483
2022-08-15 10:00:00-04:00,9.43,317.55,211.99,219.25,298.3,0.83,77.95,97267.0,1.181839653038969,0.07955850138920872,0.9207642622944808,0.26107539074448816,1.0860210000000001,0.26846647979861854,0.8175545202013816,0.1768021643424906,0.26919263996942755
2022-08-15 11:00:00-04:00,12.87,331.35,134.14,253.25,305.4,0.21,51.5,97296.0,1.4850816362600443,0.09724153926840579,0.7637854227185962,0.7212962135414481,1.1332170000000001,0.29819493268285996,0.8350220673171402,0.20606551235703757,0.2675282958704783
2022-08-15 12:00:00-04:00,13.59,340.9,39.5,315.15,317.2,0.48,49.9,97334.0,1.5565646290344208,0.10133801858667937,0.7756744665803097,0.7808901624541111,1.1658779999999997,0.29989451771446496,0.8659834822855348,0.21931246510670657,0.2616410775730207
2022-08-15 13:00:00-04:00,14.09,257.5,1.27,256.65,313.5,0.48,50.75,97315.0,1.6079654151198157,0.1042683885466808,0.8150269026280264,0.7929385124917894,0.8806499999999999,0.29768577034314125,0.5829642296568587,0.1536496705363558,0.18676480733038253
2022-08-15 14:00:00-04:00,14.3,183.85,2.46,182.3,327.8,0.9,51.95,97220.0,1.6299939408502728,0.10552045872401396,0.8458028175446474,0.7841911233056255,0.628767,0.2952524657636292,0.3335145342363708,0.10139677057322745,0.12582568993985918
2022-08-15 15:00:00-04:00,13.67,85.35,0.0,85.35,333.75,1.03,55.55,97191.0,1.5646905613636155,0.10180211375500935,0.8682731447032722,0.6964174166603433,0.29189699999999996,0.29031986424225215,0.0015771357577478162,0.024760189232591778,0.04412803276995714
2022-08-15 16:00:00-04:00,13.2,59.05,2.49,58.05,333.75,0.9,60.1,97144.0,1.5174787226056794,0.0991012435048159,0.9111866315007949,0.6062920911048845,0.201951,0.28403885911434124,-0.08208785911434124,0.0004938145289825746,0.023475875580186968
2022-08-15 17:00:00-04:00,12.65,15.7,0.0,15.7,329.7,0.48,73.35,97144.0,1.463822407346829,0.09601831108861987,1.0731855515364364,0.39063685581039254,0.053694,0.2663012441171306,-0.21260724411713058,-0.042474293511876794,-0.00033
2022-08-15 18:00:00-04:00,12.7,0.25,0.0,0.25,326.65,0.41,56.5,97134.0,1.4686304419364882,0.09629516081689166,0.8288589559868614,0.6397714859496267,0.000855,0.2905084674704461,-0.2896534674704461,-0.058112498400406935,-0.00033
2022-08-15 19:00:00-04:00,12.1,0.0,0.0,0.0,323.75,0.14,59.05,97124.0,1.4118391324838375,0.09301741605544993,0.8328197870897722,0.5790193453940653,0.0,0.2876660145795993,-0.2876660145795993,-0.06510715466791965,-0.00033
2022-08-15 20:00:00-04:00,11.53,0.0,0.0,0.0,325.85,0.83,62.3,97124.0,1.3596833012691176,0.08999206942513135,0.8462755904311264,0.5134077108379912,0.0,0.28399255185159905,-0.28399255185159905,-0.04608946135185204,-0.00033
2022-08-15 21:00:00-04:00,9.81,0.0,0.0,0.0,329.55,1.24,72.7,97096.0,1.2124154801316451,0.08136596611078417,0.8808313697656279,0.3315841103660172,0.0,0.2737782773040926,-0.2737782773040926,-0.03904564770890181,-0.00033
2022-08-15 22:00:00-04:00,9.87,0.0,0.0,0.0,321.45,1.1,68.4,97058.0,1.2173062948610973,0.08165453439208124,0.8319453637354736,0.38536093112562375,0.0,0.27886814458990367,-0.27886814458990367,-0.040280070642213985,-0.00033
2022-08-15 23:00:00-04:00,9.0,0.0,0.0,0.0,323.35,1.17,72.7,96991.0,1.1480604779781116,0.07755465977678412,0.834037049104276,0.3140234288738356,0.0,0.27524862754450924,-0.27524862754450924,-0.039605311022811014,-0.00033
2022-08-16 00:00:00-04:00,7.83,0.0,0.0,0.0,326.65,1.38,82.4,96991.0,1.060411126582617,0.07231914776891439,0.8733877399414726,0.18702338664114448,0.0,0.2669092692390103,-0.2669092692390103,-0.0391149185198148,-0.00033
2022-08-16 01:00:00-04:00,7.17,0.0,0.0,0.0,319.1,1.45,86.65,96972.0,1.013613674849419,0.06950135474267463,0.877998412261953,0.13561526258746615,0.0,0.26397562764428695,-0.26397562764428695,-0.039518682098165024,-0.00033
2022-08-16 02:00:00-04:00,7.2,0.0,0.0,0.0,328.55,1.72,87.1,96915.0,1.01570069227793,0.06962736751611036,0.8843877049110931,0.13131298736683683,0.0,0.2634860316261313,-0.2634860316261313,-0.03728047765905013,-0.00033
2022-08-16 03:00:00-04:00,6.8,0.0,0.0,0.0,324.5,1.31,88.45,96819.0,0.9881825857226308,0.06796316437513757,0.8737891782498226,0.11439340747280824,0.0,0.2629813139605153,-0.2629813139605153,-0.041220984794420774,-0.00033
2022-08-16 04:00:00-04:00,6.72,0.0,0.0,0.0,327.4,1.17,89.65,96800.0,0.9827584642942315,0.06763444046434178,0.8808114929231776,0.10194697137105391,0.0,0.26202180791423546,-0.26202180791423546,-0.04281901779270797,-0.00033
2022-08-16 05:00:00-04:00,6.69,0.0,0.0,0.0,325.65,1.24,89.65,96848.0,0.9807311907720613,0.06751152024407998,0.8789939755953993,0.10173721517666201,0.0,0.2620798253545393,-0.2620798253545393,-0.04215286108269517,-0.00033
2022-08-16 06:00:00-04:00,6.66,0.0,0.0,0.0,322.6,1.66,89.25,96829.0,0.9787076021414821,0.06738879123486011,0.8732559196299022,0.10545168251157988,0.0,0.26250605575325886,-0.26250605575325886,-0.038398364061926225,-0.00033
2022-08-16 07:00:00-04:00,6.78,0.0,0.0,0.0,327.4,1.79,89.4,96877.0,0.986824088981482,0.0678808555094321,0.8819837724343395,0.10484031654714254,0.0,0.2621365732502426,-0.2621365732502426,-0.03752986365038709,-0.00033
2022-08-16 08:00:00-04:00,7.02,18.9,20.61,16.45,329.9,1.79,89.3,96829.0,1.0032351350130275,0.0688742128038924,0.895650368673861,0.10758476633916647,0.06463799999999999,0.2617561893804529,-0.19711818938045295,-0.026541867790625413,-0.00033
2022-08-16 09:00:00-04:00,7.65,37.95,90.94,9.9,329.15,1.79,88.25,96781.0,1.0474632681534528,0.07154114205781609,0.9241262037232335,0.1233370644302193,0.12978900000000002,0.2614573794753136,-0.1316683794753136,-0.014789757786140287,0.01106534182870639
2022-08-16 10:00:00-04:00,8.46,50.7,12.07,45.05,329.15,1.59,86.85,96781.0,1.1068451994810282,0.07509939583595018,0.9610074549047241,0.14583774457630416,0.173394,0.26106162855452736,-0.08766762855452737,-0.007370300201933202,0.01819900221544234
2022-08-16 11:00:00-04:00,9.32,44.2,1.45,43.35,332.25,1.93,82.4,96772.0,1.1731163026762055,0.07904173004483417,0.9662670816561121,0.2068492210200934,0.151164,0.26377471396095004,-0.11261071396095004,-0.0063690239180621755,0.01153015089246543
2022-08-16 12:00:00-04:00,9.28,75.25,9.76,68.85,333.6,2.21,80.65,96734.0,1.1699582470633887,0.07885452512581155,0.9431509753056923,0.22680727175769644,0.257355,0.26578266964695574,-0.008427669646955738,0.016111732204619134,0.037708035230747096
2022-08-16 13:00:00-04:00,9.37,78.7,0.0,78.7,335.1,1.72,82.3,96657.0,1.1770744153537236,0.07927626970481513,0.9683497063214112,0.20872470903231244,0.269154,0.26376809874821244,0.0053859012517875615,0.014186830696282056,0.03937254386472009
2022-08-16 14:00:00-04:00,9.57,44.4,0.0,44.4,336.45,1.59,81.95,96591.0,1.1930245868116587,0.08022037984269953,0.9772951760324576,0.21572941077920105,0.15184799999999998,0.26368500292303915,-0.11183700292303916,-0.008823504028257817,0.011379081088498404
2022-08-16 15:00:00-04:00,9.4,31.15,0.0,31.15,338.8,2.28,82.4,96572.0,1.1794549173707165,0.0794172785081716,0.9714908231679673,0.2079640942027492,0.10653299999999999,0.2635887737257346,-0.1570557737257346,-0.01164641504903038,0.0012622397875884088
2022-08-16 16:00:00-04:00,8.99,11.75,0.0,11.75,336.3,1.93,83.6,96543.0,1.147285129463844,0.07750857654785011,0.9587737099980409,0.18851141946580308,0.040185,0.26323848006738065,-0.22305348006738066,-0.027498602921112864,-0.00033
2022-08-16 17:00:00-04:00,8.52,4.15,0.0,4.15,336.3,2.0,84.0,96534.0,1.1113594320109808,0.0753688806017476,0.933190894632002,0.17816853737897875,0.014193,0.2638624870349395,-0.24966948703493946,-0.03153538443739547,-0.00033
2022-08-16 18:00:00-04:00,8.17,0.05,0.0,0.05,335.7,2.07,84.85,96505.0,1.0852531214737666,0.07380846145501492,0.9205032440128326,0.16474987746093406,0.000171,0.2637370586314843,-0.2635660586314843,-0.03367919253629118,-0.00033
2022-08-16 19:00:00-04:00,8.14,0.0,0.0,0.0,336.45,2.28,85.0,96467.0,1.0830407626638563,0.07367600557965563,0.9202538257375429,0.1627869369263134,0.0,0.2636479625727426,-0.2636479625727426,-0.031902573534090276,-0.00033
2022-08-16 20:00:00-04:00,8.14,0.0,0.0,0.0,336.85,1.93,84.45,96400.0,1.0830407626638563,0.07367600557965563,0.9142847368648659,0.1687560257989904,0.0,0.26420714327481726,-0.26420714327481726,-0.03479465804000582,-0.00033
2022-08-16 21:00:00-04:00,7.96,0.0,0.0,0.0,337.85,1.45,89.8,96448.0,1.069849783481706,0.07288552885082358,0.9605008718316032,0.10934891165010285,0.0,0.25925972874456693,-0.25925972874456693,-0.041760539232620686,-0.00033
2022-08-16 22:00:00-04:00,7.82,0.0,0.0,0.0,338.6,1.38,91.05,96543.0,1.0596881220129255,0.07227573627564113,0.9646491230218426,0.09503899899108292,0.0,0.25836628990048216,-0.25836628990048216,-0.042707432145485544,-0.00033
2022-08-16 23:00:00-04:00,7.79,0.0,0.0,0.0,340.5,1.45,91.35,96648.0,1.0575217115427422,0.07214563543523227,0.9658557473144124,0.09166596422832984,0.0,0.25814637704087756,-0.25814637704087756,-0.04220988782021807,-0.00033
2022-08-17 00:00:00-04:00,7.75,0.0,0.0,0.0,342.25,1.38,91.9,96619.0,1.054639230163055,0.0719724791260044,0.9690352236904332,0.08560400647262179,0.0,0.2577110480882389,-0.2577110480882389,-0.04296193414670177,-0.00033
2022-08-17 01:00:00-04:00,7.65,0.0,0.0,0.0,342.45,1.03,93.5,96591.0,1.0474632681534528,0.07154114205781609,0.97923518497562,0.0682280831778328,0.0,0.2564236819699724,-0.2564236819699724,-0.046141953069025486,-0.00033
2022-08-17 02:00:00-04:00,7.7,0.0,0.0,0.0,342.05,0.9,93.6,96495.0,1.0510458572223333,0.07175653349266342,0.9836382981079347,0.06740755911439866,0.0,0.2562099904344365,-0.2562099904344365,-0.04726550166411864,-0.00033
2022-08-17 03:00:00-04:00,7.62,0.0,0.0,0.0,341.1,1.1,93.4,96419.0,1.0453188794524415,0.07141217273018279,0.9761825661068098,0.06913631334563175,0.0,0.25658912116076044,-0.25658912116076044,-0.04559144243749443,-0.00033
